date.time,temp,logger.number
1/25/22 12:00,29.24,7
1/25/22 12:10,33.469,7
1/25/22 12:20,30.798,7
1/25/22 12:30,28.419,7
1/25/22 12:40,28.493,7
1/25/22 12:50,28.518,7
1/25/22 13:00,28.568,7
1/25/22 13:10,28.617,7
1/25/22 13:20,28.667,7
1/25/22 13:30,28.717,7
1/25/22 13:40,28.692,7
1/25/22 13:50,28.717,7
1/25/22 14:00,28.667,7
1/25/22 14:10,28.642,7
1/25/22 14:20,28.692,7
1/25/22 14:30,28.642,7
1/25/22 14:40,28.642,7
1/25/22 14:50,28.617,7
1/25/22 15:00,28.593,7
1/25/22 15:10,28.617,7
1/25/22 15:20,28.593,7
1/25/22 15:30,28.568,7
1/25/22 15:40,28.518,7
1/25/22 15:50,28.493,7
1/25/22 16:00,28.493,7
1/25/22 16:10,28.468,7
1/25/22 16:20,28.444,7
1/25/22 16:30,28.419,7
1/25/22 16:40,28.394,7
1/25/22 16:50,28.345,7
1/25/22 17:00,28.345,7
1/25/22 17:10,28.32,7
1/25/22 17:20,28.295,7
1/25/22 17:30,28.27,7
1/25/22 17:40,28.245,7
1/25/22 17:50,28.221,7
1/25/22 18:00,28.196,7
1/25/22 18:10,28.171,7
1/25/22 18:20,28.147,7
1/25/22 18:30,28.122,7
1/25/22 18:40,28.122,7
1/25/22 18:50,28.097,7
1/25/22 19:00,28.097,7
1/25/22 19:10,28.072,7
1/25/22 19:20,28.072,7
1/25/22 19:30,28.072,7
1/25/22 19:40,28.072,7
1/25/22 19:50,28.048,7
1/25/22 20:00,28.048,7
1/25/22 20:10,28.072,7
1/25/22 20:20,28.048,7
1/25/22 20:30,28.048,7
1/25/22 20:40,28.048,7
1/25/22 20:50,28.072,7
1/25/22 21:00,28.072,7
1/25/22 21:10,28.072,7
1/25/22 21:20,28.072,7
1/25/22 21:30,28.072,7
1/25/22 21:40,28.072,7
1/25/22 21:50,28.072,7
1/25/22 22:00,28.072,7
1/25/22 22:10,28.072,7
1/25/22 22:20,28.072,7
1/25/22 22:30,28.072,7
1/25/22 22:40,28.072,7
1/25/22 22:50,28.048,7
1/25/22 23:00,28.048,7
1/25/22 23:10,28.023,7
1/25/22 23:20,27.998,7
1/25/22 23:30,27.998,7
1/25/22 23:40,27.998,7
1/25/22 23:50,27.998,7
1/26/22 0:00,27.998,7
1/26/22 0:10,27.998,7
1/26/22 0:20,27.974,7
1/26/22 0:30,27.974,7
1/26/22 0:40,27.974,7
1/26/22 0:50,27.949,7
1/26/22 1:00,27.949,7
1/26/22 1:10,27.949,7
1/26/22 1:20,27.949,7
1/26/22 1:30,27.949,7
1/26/22 1:40,27.949,7
1/26/22 1:50,27.949,7
1/26/22 2:00,27.949,7
