date,time,raw,calibrated,logger
2/5/22,9:20:00,4117,4150.7,1
2/5/22,9:30:00,4380,4415.9,1
2/5/22,9:40:00,4672,4710.3,1
2/5/22,9:50:00,4906,4946.2,1
2/5/22,10:00:00,4165,4199.1,1
2/5/22,10:10:00,5157,5199.2,1
2/5/22,10:20:00,6039,6088.4,1
2/5/22,10:30:00,4339,4374.5,1
2/5/22,10:40:00,1582,1595,1
2/5/22,10:50:00,3212,3238.3,1
2/5/22,11:00:00,6663,6717.6,1
2/5/22,11:10:00,6172,6222.5,1
2/5/22,11:20:00,6419,6471.6,1
2/5/22,11:30:00,6399,6451.4,1
2/5/22,11:40:00,6381,6433.2,1
2/5/22,11:50:00,6329,6380.8,1
2/5/22,12:00:00,6317,6368.7,1
2/5/22,12:10:00,6293,6344.5,1
2/5/22,12:20:00,6214,6264.9,1
2/5/22,12:30:00,6143,6193.3,1
2/5/22,12:40:00,5990,6039,1
2/5/22,12:50:00,6169,6219.5,1
2/5/22,13:00:00,4162,4196.1,1
2/5/22,13:10:00,5785,5832.4,1
2/5/22,13:20:00,5655,5701.3,1
2/5/22,13:30:00,5413,5457.3,1
2/5/22,13:40:00,4952,4992.5,1
2/5/22,13:50:00,3710,3740.4,1
2/5/22,14:00:00,3789,3820,1
2/5/22,14:10:00,5075,5116.6,1
2/5/22,14:20:00,4778,4817.1,1
2/5/22,14:30:00,2680,2701.9,1
2/5/22,14:40:00,3936,3968.2,1
2/5/22,14:50:00,3853,3884.5,1
2/5/22,15:00:00,3325,3352.2,1
2/5/22,15:10:00,3852,3883.5,1
2/5/22,15:20:00,3094,3119.3,1
2/5/22,15:30:00,3401,3428.8,1
2/5/22,15:40:00,2589,2610.2,1
2/5/22,15:50:00,2497,2517.4,1
2/5/22,16:00:00,2086,2103.1,1
2/5/22,16:10:00,1759,1773.4,1
2/5/22,16:20:00,1524,1536.5,1
2/5/22,16:30:00,1359,1370.1,1
2/5/22,16:40:00,1195,1204.8,1
2/5/22,16:50:00,1072,1080.8,1
2/5/22,17:00:00,683,688.6,1
2/5/22,17:10:00,405,408.3,1
2/5/22,17:20:00,249,251,1
2/5/22,17:30:00,147,148.2,1
2/5/22,17:40:00,53,53.4,1
2/5/22,17:50:00,14,14.1,1
2/5/22,18:00:00,1,1,1
2/5/22,18:10:00,0,0,1
2/5/22,18:20:00,0,0,1
2/5/22,18:30:00,0,0,1
2/5/22,18:40:00,0,0,1
2/5/22,18:50:00,0,0,1
2/5/22,19:00:00,0,0,1
2/5/22,19:10:00,0,0,1
2/5/22,19:20:00,0,0,1
2/5/22,19:30:00,0,0,1
2/5/22,19:40:00,0,0,1
2/5/22,19:50:00,0,0,1
2/5/22,20:00:00,0,0,1
2/5/22,20:10:00,0,0,1
2/5/22,20:20:00,0,0,1
2/5/22,20:30:00,0,0,1
2/5/22,20:40:00,0,0,1
2/5/22,20:50:00,0,0,1
2/5/22,21:00:00,0,0,1
2/5/22,21:10:00,0,0,1
2/5/22,21:20:00,0,0,1
2/5/22,21:30:00,0,0,1
2/5/22,21:40:00,0,0,1
2/5/22,21:50:00,0,0,1
2/5/22,22:00:00,0,0,1
2/5/22,22:10:00,0,0,1
2/5/22,22:20:00,0,0,1
2/5/22,22:30:00,0,0,1
2/5/22,22:40:00,0,0,1
2/5/22,22:50:00,0,0,1
2/5/22,23:00:00,0,0,1
2/5/22,23:10:00,0,0,1
2/5/22,23:20:00,0,0,1
2/5/22,23:30:00,0,0,1
2/5/22,23:40:00,0,0,1
2/5/22,23:50:00,0,0,1
2/5/22,24:00:00,0,0,1
3/5/22,0:10:00,0,0,1
3/5/22,0:20:00,0,0,1
3/5/22,0:30:00,0,0,1
3/5/22,0:40:00,0,0,1
3/5/22,0:50:00,0,0,1
3/5/22,1:00:00,0,0,1
3/5/22,1:10:00,0,0,1
3/5/22,1:20:00,0,0,1
3/5/22,1:30:00,0,0,1
3/5/22,1:40:00,0,0,1
3/5/22,1:50:00,0,0,1
3/5/22,2:00:00,0,0,1
3/5/22,2:10:00,0,0,1
3/5/22,2:20:00,0,0,1
3/5/22,2:30:00,0,0,1
3/5/22,2:40:00,0,0,1
3/5/22,2:50:00,0,0,1
3/5/22,3:00:00,0,0,1
3/5/22,3:10:00,0,0,1
3/5/22,3:20:00,0,0,1
3/5/22,3:30:00,0,0,1
3/5/22,3:40:00,0,0,1
3/5/22,3:50:00,0,0,1
3/5/22,4:00:00,0,0,1
3/5/22,4:10:00,0,0,1
3/5/22,4:20:00,0,0,1
3/5/22,4:30:00,0,0,1
3/5/22,4:40:00,0,0,1
3/5/22,4:50:00,0,0,1
3/5/22,5:00:00,0,0,1
3/5/22,5:10:00,0,0,1
3/5/22,5:20:00,0,0,1
3/5/22,5:30:00,0,0,1
3/5/22,5:40:00,0,0,1
3/5/22,5:50:00,0,0,1
3/5/22,6:00:00,0,0,1
3/5/22,6:10:00,6,6,1
3/5/22,6:20:00,25,25.2,1
3/5/22,6:30:00,38,38.3,1
3/5/22,6:40:00,125,126,1
3/5/22,6:50:00,232,233.9,1
3/5/22,7:00:00,349,351.9,1
3/5/22,7:10:00,391,394.2,1
3/5/22,7:20:00,304,306.5,1
3/5/22,7:30:00,271,273.2,1
3/5/22,7:40:00,381,384.1,1
3/5/22,7:50:00,1074,1082.8,1
3/5/22,8:00:00,1716,1730,1
3/5/22,8:10:00,2265,2283.5,1
3/5/22,8:20:00,2558,2578.9,1
3/5/22,8:30:00,2932,2956,1
3/5/22,8:40:00,1859,1874.2,1
3/5/22,8:50:00,1313,1323.8,1
3/5/22,9:00:00,1241,1251.2,1
3/5/22,9:10:00,1196,1205.8,1
3/5/22,9:20:00,1435,1446.7,1
3/5/22,9:30:00,1820,1834.9,1
3/5/22,9:40:00,2452,2472.1,1
3/5/22,9:50:00,3246,3272.6,1
3/5/22,10:00:00,2576,2597.1,1
3/5/22,10:10:00,1175,1184.6,1
3/5/22,10:20:00,2938,2962.1,1
3/5/22,10:30:00,1741,1755.3,1
3/5/22,10:40:00,2872,2895.5,1
3/5/22,10:50:00,2427,2446.9,1
3/5/22,11:00:00,1961,1977.1,1
3/5/22,11:10:00,4405,4441.1,1
3/5/22,11:20:00,5758,5805.1,1
3/5/22,11:30:00,6128,6178.2,1
3/5/22,11:40:00,6006,6055.2,1
3/5/22,11:50:00,5942,5990.7,1
3/5/22,12:00:00,5243,5285.9,1
3/5/22,12:10:00,5653,5699.3,1
3/5/22,12:20:00,5900,5948.3,1
3/5/22,12:30:00,5145,5187.1,1
3/5/22,12:40:00,6519,6572.4,1
3/5/22,12:50:00,3497,3525.6,1
3/5/22,13:00:00,5358,5401.9,1
3/5/22,13:10:00,6111,6161,1
3/5/22,13:20:00,5385,5429.1,1
3/5/22,13:30:00,4160,4194.1,1
3/5/22,13:40:00,5155,5197.2,1
3/5/22,13:50:00,3582,3611.3,1
3/5/22,14:00:00,4645,4683,1
3/5/22,14:10:00,4968,5008.7,1
3/5/22,14:20:00,4106,4139.6,1
3/5/22,14:30:00,3743,3773.6,1
3/5/22,14:40:00,1429,1440.7,1
3/5/22,14:50:00,2778,2800.7,1
3/5/22,15:00:00,3144,3169.7,1
3/5/22,15:10:00,895,902.3,1
3/5/22,15:20:00,1135,1144.3,1
3/5/22,15:30:00,1459,1470.9,1
3/5/22,15:40:00,2904,2927.8,1
3/5/22,15:50:00,2495,2515.4,1
3/5/22,16:00:00,2128,2145.4,1
3/5/22,16:10:00,1696,1709.9,1
3/5/22,16:20:00,1670,1683.7,1
3/5/22,16:30:00,1051,1059.6,1
3/5/22,16:40:00,1068,1076.7,1
3/5/22,16:50:00,766,772.3,1
3/5/22,17:00:00,516,520.2,1
3/5/22,17:10:00,325,327.7,1
3/5/22,17:20:00,197,198.6,1
3/5/22,17:30:00,103,103.8,1
3/5/22,17:40:00,42,42.3,1
3/5/22,17:50:00,9,9.1,1
3/5/22,18:00:00,0,0,1
3/5/22,18:10:00,0,0,1
3/5/22,18:20:00,0,0,1
3/5/22,18:30:00,0,0,1
3/5/22,18:40:00,0,0,1
3/5/22,18:50:00,0,0,1
3/5/22,19:00:00,0,0,1
3/5/22,19:10:00,0,0,1
3/5/22,19:20:00,0,0,1
3/5/22,19:30:00,0,0,1
3/5/22,19:40:00,0,0,1
3/5/22,19:50:00,0,0,1
3/5/22,20:00:00,0,0,1
3/5/22,20:10:00,0,0,1
3/5/22,20:20:00,0,0,1
3/5/22,20:30:00,0,0,1
3/5/22,20:40:00,0,0,1
3/5/22,20:50:00,0,0,1
3/5/22,21:00:00,0,0,1
3/5/22,21:10:00,0,0,1
3/5/22,21:20:00,0,0,1
3/5/22,21:30:00,0,0,1
3/5/22,21:40:00,0,0,1
3/5/22,21:50:00,0,0,1
3/5/22,22:00:00,0,0,1
3/5/22,22:10:00,0,0,1
3/5/22,22:20:00,0,0,1
3/5/22,22:30:00,0,0,1
3/5/22,22:40:00,0,0,1
3/5/22,22:50:00,0,0,1
3/5/22,23:00:00,0,0,1
3/5/22,23:10:00,0,0,1
3/5/22,23:20:00,0,0,1
3/5/22,23:30:00,0,0,1
3/5/22,23:40:00,0,0,1
3/5/22,23:50:00,0,0,1
3/5/22,24:00:00,0,0,1
4/5/22,0:10:00,0,0,1
4/5/22,0:20:00,0,0,1
4/5/22,0:30:00,0,0,1
4/5/22,0:40:00,0,0,1
4/5/22,0:50:00,0,0,1
4/5/22,1:00:00,0,0,1
4/5/22,1:10:00,0,0,1
4/5/22,1:20:00,0,0,1
4/5/22,1:30:00,0,0,1
4/5/22,1:40:00,0,0,1
4/5/22,1:50:00,0,0,1
4/5/22,2:00:00,0,0,1
4/5/22,2:10:00,0,0,1
4/5/22,2:20:00,0,0,1
4/5/22,2:30:00,0,0,1
4/5/22,2:40:00,0,0,1
4/5/22,2:50:00,0,0,1
4/5/22,3:00:00,0,0,1
4/5/22,3:10:00,0,0,1
4/5/22,3:20:00,0,0,1
4/5/22,3:30:00,0,0,1
4/5/22,3:40:00,0,0,1
4/5/22,3:50:00,0,0,1
4/5/22,4:00:00,0,0,1
4/5/22,4:10:00,0,0,1
4/5/22,4:20:00,0,0,1
4/5/22,4:30:00,0,0,1
4/5/22,4:40:00,0,0,1
4/5/22,4:50:00,0,0,1
4/5/22,5:00:00,0,0,1
4/5/22,5:10:00,0,0,1
4/5/22,5:20:00,0,0,1
4/5/22,5:30:00,0,0,1
4/5/22,5:40:00,0,0,1
4/5/22,5:50:00,0,0,1
4/5/22,6:00:00,0,0,1
4/5/22,6:10:00,6,6,1
4/5/22,6:20:00,38,38.3,1
4/5/22,6:30:00,93,93.8,1
4/5/22,6:40:00,172,173.4,1
4/5/22,6:50:00,182,183.5,1
4/5/22,7:00:00,417,420.4,1
4/5/22,7:10:00,783,789.4,1
4/5/22,7:20:00,873,880.1,1
4/5/22,7:30:00,1245,1255.2,1
4/5/22,7:40:00,934,941.6,1
4/5/22,7:50:00,1806,1820.8,1
4/5/22,8:00:00,2135,2152.5,1
4/5/22,8:10:00,2454,2474.1,1
4/5/22,8:20:00,2285,2303.7,1
4/5/22,8:30:00,2426,2445.9,1
4/5/22,8:40:00,2463,2483.2,1
4/5/22,8:50:00,3026,3050.8,1
4/5/22,9:00:00,3004,3028.6,1
4/5/22,9:10:00,2225,2243.2,1
4/5/22,9:20:00,3477,3505.5,1
4/5/22,9:30:00,3579,3608.3,1
4/5/22,9:40:00,3771,3801.9,1
4/5/22,9:50:00,4370,4405.8,1
4/5/22,10:00:00,4416,4452.2,1
4/5/22,10:10:00,3793,3824.1,1
4/5/22,10:20:00,4929,4969.4,1
4/5/22,10:30:00,4964,5004.6,1
4/5/22,10:40:00,4685,4723.4,1
4/5/22,10:50:00,2725,2747.3,1
4/5/22,11:00:00,4092,4125.5,1
4/5/22,11:10:00,5563,5608.5,1
4/5/22,11:20:00,5467,5511.8,1
4/5/22,11:30:00,5526,5571.2,1
4/5/22,11:40:00,3556,3585.1,1
4/5/22,11:50:00,5054,5095.4,1
4/5/22,12:00:00,5727,5773.9,1
4/5/22,12:10:00,5495,5540,1
4/5/22,12:20:00,5644,5690.2,1
4/5/22,12:30:00,5586,5631.7,1
4/5/22,12:40:00,5123,5164.9,1
4/5/22,12:50:00,5612,5657.9,1
4/5/22,13:00:00,4082,4115.4,1
4/5/22,13:10:00,3252,3278.6,1
4/5/22,13:20:00,4828,4867.5,1
4/5/22,13:30:00,4621,4658.8,1
4/5/22,13:40:00,5075,5116.6,1
4/5/22,13:50:00,4060,4093.2,1
4/5/22,14:00:00,3059,3084,1
4/5/22,14:10:00,3531,3559.9,1
4/5/22,14:20:00,3092,3117.3,1
4/5/22,14:30:00,3488,3516.6,1
4/5/22,14:40:00,2815,2838,1
4/5/22,14:50:00,3403,3430.9,1
4/5/22,15:00:00,3206,3232.2,1
4/5/22,15:10:00,2236,2254.3,1
4/5/22,15:20:00,2446,2466,1
4/5/22,15:30:00,804,810.6,1
4/5/22,15:40:00,1488,1500.2,1
4/5/22,15:50:00,2771,2793.7,1
4/5/22,16:00:00,1924,1939.8,1
4/5/22,16:10:00,1415,1426.6,1
4/5/22,16:20:00,879,886.2,1
4/5/22,16:30:00,778,784.4,1
4/5/22,16:40:00,567,571.6,1
4/5/22,16:50:00,704,709.8,1
4/5/22,17:00:00,515,519.2,1
4/5/22,17:10:00,225,226.8,1
4/5/22,17:20:00,131,132.1,1
4/5/22,17:30:00,86,86.7,1
4/5/22,17:40:00,25,25.2,1
4/5/22,17:50:00,5,5,1
4/5/22,18:00:00,0,0,1
4/5/22,18:10:00,0,0,1
4/5/22,18:20:00,0,0,1
4/5/22,18:30:00,0,0,1
4/5/22,18:40:00,0,0,1
4/5/22,18:50:00,0,0,1
4/5/22,19:00:00,0,0,1
4/5/22,19:10:00,0,0,1
4/5/22,19:20:00,0,0,1
4/5/22,19:30:00,0,0,1
4/5/22,19:40:00,0,0,1
4/5/22,19:50:00,0,0,1
4/5/22,20:00:00,0,0,1
4/5/22,20:10:00,0,0,1
4/5/22,20:20:00,0,0,1
4/5/22,20:30:00,0,0,1
4/5/22,20:40:00,0,0,1
4/5/22,20:50:00,0,0,1
4/5/22,21:00:00,0,0,1
4/5/22,21:10:00,0,0,1
4/5/22,21:20:00,0,0,1
4/5/22,21:30:00,0,0,1
4/5/22,21:40:00,0,0,1
4/5/22,21:50:00,0,0,1
4/5/22,22:00:00,0,0,1
4/5/22,22:10:00,0,0,1
4/5/22,22:20:00,0,0,1
4/5/22,22:30:00,0,0,1
4/5/22,22:40:00,0,0,1
4/5/22,22:50:00,0,0,1
4/5/22,23:00:00,0,0,1
4/5/22,23:10:00,0,0,1
4/5/22,23:20:00,0,0,1
4/5/22,23:30:00,0,0,1
4/5/22,23:40:00,0,0,1
4/5/22,23:50:00,0,0,1
4/5/22,24:00:00,0,0,1
5/5/22,0:10:00,0,0,1
5/5/22,0:20:00,0,0,1
5/5/22,0:30:00,0,0,1
5/5/22,0:40:00,0,0,1
5/5/22,0:50:00,0,0,1
5/5/22,1:00:00,0,0,1
5/5/22,1:10:00,0,0,1
5/5/22,1:20:00,0,0,1
5/5/22,1:30:00,0,0,1
5/5/22,1:40:00,0,0,1
5/5/22,1:50:00,0,0,1
5/5/22,2:00:00,0,0,1
5/5/22,2:10:00,0,0,1
5/5/22,2:20:00,0,0,1
5/5/22,2:30:00,0,0,1
5/5/22,2:40:00,0,0,1
5/5/22,2:50:00,0,0,1
5/5/22,3:00:00,0,0,1
5/5/22,3:10:00,0,0,1
5/5/22,3:20:00,0,0,1
5/5/22,3:30:00,0,0,1
5/5/22,3:40:00,0,0,1
5/5/22,3:50:00,0,0,1
5/5/22,4:00:00,0,0,1
5/5/22,4:10:00,0,0,1
5/5/22,4:20:00,0,0,1
5/5/22,4:30:00,0,0,1
5/5/22,4:40:00,0,0,1
5/5/22,4:50:00,0,0,1
5/5/22,5:00:00,0,0,1
5/5/22,5:10:00,0,0,1
5/5/22,5:20:00,0,0,1
5/5/22,5:30:00,0,0,1
5/5/22,5:40:00,0,0,1
5/5/22,5:50:00,0,0,1
5/5/22,6:00:00,0,0,1
5/5/22,6:10:00,6,6,1
5/5/22,6:20:00,33,33.3,1
5/5/22,6:30:00,79,79.6,1
5/5/22,6:40:00,217,218.8,1
5/5/22,6:50:00,397,400.3,1
5/5/22,7:00:00,770,776.3,1
5/5/22,7:10:00,651,656.3,1
5/5/22,7:20:00,848,854.9,1
5/5/22,7:30:00,742,748.1,1
5/5/22,7:40:00,630,635.2,1
5/5/22,7:50:00,1334,1344.9,1
5/5/22,8:00:00,1802,1816.8,1
5/5/22,8:10:00,2076,2093,1
5/5/22,8:20:00,1657,1670.6,1
5/5/22,8:30:00,409,412.3,1
5/5/22,8:40:00,420,423.4,1
5/5/22,8:50:00,371,374,1
5/5/22,9:00:00,1371,1382.2,1
5/5/22,9:10:00,3379,3406.7,1
5/5/22,9:20:00,6468,6521,1
5/5/22,9:30:00,8471,8540.4,1
5/5/22,9:40:00,7762,7825.6,1
5/5/22,9:50:00,3321,3348.2,1
5/5/22,10:00:00,5129,5171,1
5/5/22,10:10:00,5299,5342.4,1
5/5/22,10:20:00,4262,4296.9,1
5/5/22,10:30:00,4619,4656.8,1
5/5/22,10:40:00,8866,8938.6,1
5/5/22,10:50:00,8700,8771.2,1
5/5/22,11:00:00,1777,1791.5,1
5/5/22,11:10:00,7218,7277.1,1
5/5/22,11:20:00,9829,9909.5,1
5/5/22,11:30:00,11484,11578,1
5/5/22,11:40:00,5643,5689.2,1
5/5/22,11:50:00,6792,6847.6,1
5/5/22,12:00:00,12003,12101.3,1
5/5/22,12:10:00,9582,9660.5,1
5/5/22,12:20:00,11792,11888.5,1
5/5/22,12:30:00,10741,10828.9,1
5/5/22,12:40:00,10803,10891.4,1
5/5/22,12:50:00,10050,10132.3,1
5/5/22,13:00:00,10017,10099,1
5/5/22,13:10:00,9886,9966.9,1
5/5/22,13:20:00,7401,7461.6,1
5/5/22,13:30:00,6528,6581.4,1
5/5/22,13:40:00,6973,7030.1,1
5/5/22,13:50:00,8729,8800.5,1
5/5/22,14:00:00,8623,8693.6,1
5/5/22,14:10:00,6755,6810.3,1
5/5/22,14:20:00,6850,6906.1,1
5/5/22,14:30:00,7065,7122.8,1
5/5/22,14:40:00,6009,6058.2,1
5/5/22,14:50:00,3970,4002.5,1
5/5/22,15:00:00,3457,3485.3,1
5/5/22,15:10:00,3570,3599.2,1
5/5/22,15:20:00,2916,2939.9,1
5/5/22,15:30:00,4124,4157.8,1
5/5/22,15:40:00,4626,4663.9,1
5/5/22,15:50:00,3723,3753.5,1
5/5/22,16:00:00,3385,3412.7,1
5/5/22,16:10:00,3321,3348.2,1
5/5/22,16:20:00,3427,3455.1,1
5/5/22,16:30:00,3179,3205,1
5/5/22,16:40:00,2368,2387.4,1
5/5/22,16:50:00,1765,1779.5,1
5/5/22,17:00:00,786,792.4,1
5/5/22,17:10:00,823,829.7,1
5/5/22,17:20:00,825,831.8,1
5/5/22,17:30:00,295,297.4,1
5/5/22,17:40:00,79,79.6,1
5/5/22,17:50:00,17,17.1,1
5/5/22,18:00:00,1,1,1
5/5/22,18:10:00,0,0,1
5/5/22,18:20:00,0,0,1
5/5/22,18:30:00,0,0,1
5/5/22,18:40:00,0,0,1
5/5/22,18:50:00,0,0,1
5/5/22,19:00:00,0,0,1
5/5/22,19:10:00,0,0,1
5/5/22,19:20:00,0,0,1
5/5/22,19:30:00,0,0,1
5/5/22,19:40:00,0,0,1
5/5/22,19:50:00,0,0,1
5/5/22,20:00:00,0,0,1
5/5/22,20:10:00,0,0,1
5/5/22,20:20:00,0,0,1
5/5/22,20:30:00,0,0,1
5/5/22,20:40:00,0,0,1
5/5/22,20:50:00,0,0,1
5/5/22,21:00:00,0,0,1
5/5/22,21:10:00,0,0,1
5/5/22,21:20:00,0,0,1
5/5/22,21:30:00,0,0,1
5/5/22,21:40:00,0,0,1
5/5/22,21:50:00,0,0,1
5/5/22,22:00:00,0,0,1
5/5/22,22:10:00,0,0,1
5/5/22,22:20:00,0,0,1
5/5/22,22:30:00,0,0,1
5/5/22,22:40:00,0,0,1
5/5/22,22:50:00,0,0,1
5/5/22,23:00:00,0,0,1
5/5/22,23:10:00,0,0,1
5/5/22,23:20:00,0,0,1
5/5/22,23:30:00,0,0,1
5/5/22,23:40:00,0,0,1
5/5/22,23:50:00,0,0,1
5/5/22,24:00:00,0,0,1
6/5/22,0:10:00,0,0,1
6/5/22,0:20:00,0,0,1
6/5/22,0:30:00,0,0,1
6/5/22,0:40:00,0,0,1
6/5/22,0:50:00,0,0,1
6/5/22,1:00:00,0,0,1
6/5/22,1:10:00,0,0,1
6/5/22,1:20:00,0,0,1
6/5/22,1:30:00,0,0,1
6/5/22,1:40:00,0,0,1
6/5/22,1:50:00,0,0,1
6/5/22,2:00:00,0,0,1
6/5/22,2:10:00,0,0,1
6/5/22,2:20:00,0,0,1
6/5/22,2:30:00,0,0,1
6/5/22,2:40:00,0,0,1
6/5/22,2:50:00,0,0,1
6/5/22,3:00:00,0,0,1
6/5/22,3:10:00,0,0,1
6/5/22,3:20:00,0,0,1
6/5/22,3:30:00,0,0,1
6/5/22,3:40:00,0,0,1
6/5/22,3:50:00,0,0,1
6/5/22,4:00:00,0,0,1
6/5/22,4:10:00,0,0,1
6/5/22,4:20:00,0,0,1
6/5/22,4:30:00,0,0,1
6/5/22,4:40:00,0,0,1
6/5/22,4:50:00,0,0,1
6/5/22,5:00:00,0,0,1
6/5/22,5:10:00,0,0,1
6/5/22,5:20:00,0,0,1
6/5/22,5:30:00,0,0,1
6/5/22,5:40:00,0,0,1
6/5/22,5:50:00,0,0,1
6/5/22,6:00:00,1,1,1
6/5/22,6:10:00,18,18.1,1
6/5/22,6:20:00,76,76.6,1
6/5/22,6:30:00,182,183.5,1
6/5/22,6:40:00,334,336.7,1
6/5/22,6:50:00,590,594.8,1
6/5/22,7:00:00,806,812.6,1
6/5/22,7:10:00,1184,1193.7,1
6/5/22,7:20:00,1530,1542.5,1
6/5/22,7:30:00,1887,1902.4,1
6/5/22,7:40:00,2320,2339,1
6/5/22,7:50:00,2691,2713,1
6/5/22,8:00:00,3145,3170.7,1
6/5/22,8:10:00,3592,3621.4,1
6/5/22,8:20:00,4037,4070.1,1
6/5/22,8:30:00,4442,4478.4,1
6/5/22,8:40:00,4896,4936.1,1
6/5/22,8:50:00,5356,5399.9,1
6/5/22,9:00:00,5814,5861.6,1
6/5/22,9:10:00,6344,6395.9,1
6/5/22,9:20:00,6688,6742.8,1
6/5/22,9:30:00,6982,7039.2,1
6/5/22,9:40:00,7307,7366.8,1
6/5/22,9:50:00,7761,7824.5,1
6/5/22,10:00:00,8142,8208.7,1
6/5/22,10:10:00,8435,8504.1,1
6/5/22,10:20:00,8762,8833.7,1
6/5/22,10:30:00,9038,9112,1
6/5/22,10:40:00,9181,9256.2,1
6/5/22,10:50:00,9502,9579.8,1
6/5/22,11:00:00,9812,9892.3,1
6/5/22,11:10:00,10127,10209.9,1
6/5/22,11:20:00,10402,10487.2,1
6/5/22,11:30:00,10669,10756.4,1
6/5/22,11:40:00,10894,10983.2,1
6/5/22,11:50:00,11121,11212.1,1
6/5/22,12:00:00,10627,10714,1
6/5/22,12:10:00,10216,10299.6,1
6/5/22,12:20:00,10878,10967.1,1
6/5/22,12:30:00,11592,11686.9,1
6/5/22,12:40:00,9587,9665.5,1
6/5/22,12:50:00,4872,4911.9,1
6/5/22,13:00:00,4601,4638.7,1
6/5/22,13:10:00,4575,4612.5,1
6/5/22,13:20:00,4767,4806,1
6/5/22,13:30:00,4409,4445.1,1
6/5/22,13:40:00,4829,4868.5,1
6/5/22,13:50:00,6789,6844.6,1
6/5/22,14:00:00,8887,8959.8,1
6/5/22,14:10:00,7902,7966.7,1
6/5/22,14:20:00,7312,7371.9,1
6/5/22,14:30:00,4249,4283.8,1
6/5/22,14:40:00,3434,3462.1,1
6/5/22,14:50:00,2843,2866.3,1
6/5/22,15:00:00,2695,2717.1,1
6/5/22,15:10:00,2134,2151.5,1
6/5/22,15:20:00,1974,1990.2,1
6/5/22,15:30:00,1571,1583.9,1
6/5/22,15:40:00,1556,1568.7,1
6/5/22,15:50:00,1798,1812.7,1
6/5/22,16:00:00,1659,1672.6,1
6/5/22,16:10:00,1310,1320.7,1
6/5/22,16:20:00,1121,1130.2,1
6/5/22,16:30:00,959,966.9,1
6/5/22,16:40:00,890,897.3,1
6/5/22,16:50:00,824,830.7,1
6/5/22,17:00:00,778,784.4,1
6/5/22,17:10:00,557,561.6,1
6/5/22,17:20:00,376,379.1,1
6/5/22,17:30:00,204,205.7,1
6/5/22,17:40:00,75,75.6,1
6/5/22,17:50:00,15,15.1,1
6/5/22,18:00:00,2,2,1
6/5/22,18:10:00,0,0,1
6/5/22,18:20:00,0,0,1
6/5/22,18:30:00,0,0,1
6/5/22,18:40:00,0,0,1
6/5/22,18:50:00,0,0,1
6/5/22,19:00:00,0,0,1
6/5/22,19:10:00,0,0,1
6/5/22,19:20:00,0,0,1
6/5/22,19:30:00,0,0,1
6/5/22,19:40:00,0,0,1
6/5/22,19:50:00,0,0,1
6/5/22,20:00:00,0,0,1
6/5/22,20:10:00,0,0,1
6/5/22,20:20:00,0,0,1
6/5/22,20:30:00,0,0,1
6/5/22,20:40:00,0,0,1
6/5/22,20:50:00,0,0,1
6/5/22,21:00:00,0,0,1
6/5/22,21:10:00,0,0,1
6/5/22,21:20:00,0,0,1
6/5/22,21:30:00,0,0,1
6/5/22,21:40:00,0,0,1
6/5/22,21:50:00,0,0,1
6/5/22,22:00:00,0,0,1
6/5/22,22:10:00,0,0,1
6/5/22,22:20:00,0,0,1
6/5/22,22:30:00,0,0,1
6/5/22,22:40:00,0,0,1
6/5/22,22:50:00,0,0,1
6/5/22,23:00:00,0,0,1
6/5/22,23:10:00,0,0,1
6/5/22,23:20:00,0,0,1
6/5/22,23:30:00,0,0,1
6/5/22,23:40:00,0,0,1
6/5/22,23:50:00,0,0,1
6/5/22,24:00:00,0,0,1
7/5/22,0:10:00,0,0,1
7/5/22,0:20:00,0,0,1
7/5/22,0:30:00,0,0,1
7/5/22,0:40:00,0,0,1
7/5/22,0:50:00,0,0,1
7/5/22,1:00:00,0,0,1
7/5/22,1:10:00,0,0,1
7/5/22,1:20:00,0,0,1
7/5/22,1:30:00,0,0,1
7/5/22,1:40:00,0,0,1
7/5/22,1:50:00,0,0,1
7/5/22,2:00:00,0,0,1
7/5/22,2:10:00,0,0,1
7/5/22,2:20:00,0,0,1
7/5/22,2:30:00,0,0,1
7/5/22,2:40:00,0,0,1
7/5/22,2:50:00,0,0,1
7/5/22,3:00:00,0,0,1
7/5/22,3:10:00,0,0,1
7/5/22,3:20:00,0,0,1
7/5/22,3:30:00,0,0,1
7/5/22,3:40:00,0,0,1
7/5/22,3:50:00,0,0,1
7/5/22,4:00:00,0,0,1
7/5/22,4:10:00,0,0,1
7/5/22,4:20:00,0,0,1
7/5/22,4:30:00,0,0,1
7/5/22,4:40:00,0,0,1
7/5/22,4:50:00,0,0,1
7/5/22,5:00:00,0,0,1
7/5/22,5:10:00,0,0,1
7/5/22,5:20:00,0,0,1
7/5/22,5:30:00,0,0,1
7/5/22,5:40:00,0,0,1
7/5/22,5:50:00,0,0,1
7/5/22,6:00:00,1,1,1
7/5/22,6:10:00,18,18.1,1
7/5/22,6:20:00,74,74.6,1
7/5/22,6:30:00,188,189.5,1
7/5/22,6:40:00,343,345.8,1
7/5/22,6:50:00,534,538.4,1
7/5/22,7:00:00,784,790.4,1
7/5/22,7:10:00,1088,1096.9,1
7/5/22,7:20:00,1409,1420.5,1
7/5/22,7:30:00,1778,1792.6,1
7/5/22,7:40:00,2172,2189.8,1
7/5/22,7:50:00,2742,2764.5,1
